mcav_gene_name,orthogroup,entry
Mcav_TRINITY_GG_40515_c12_g1_i1.p1,OG0002480,F1MAB7
Mcav_TRINITY_GG_39129_c0_g1_i1.p1,OG0006036,Q99PQ1
Mcav_TRINITY_GG_28267_c6_g1_i1.p1,OG0008351,P15398
Mcav_TRINITY_GG_53070_c7_g1_i1.p1,OG0011525,Q5VXJ0
Mcav_TRINITY_GG_50358_c10_g1_i1.p1,OG0001218,O75417
Mcav_TRINITY_GG_13297_c8_g1_i1.p1,OG0006260,Q00422
Mcav_TRINITY_GG_39104_c124_g1_i1.p1,OG0004410,P70704
Mcav_TRINITY_GG_50032_c8_g1_i1.p1,OG0004266,NA
Mcav_TRINITY_GG_16982_c0_g1_i1.p1,OG0001197,Q9CXI3
Mcav_TRINITY_GG_52221_c4_g1_i1.p1,OG0002224,Q9NZS9
Mcav_TRINITY_GG_40706_c0_g1_i1.p1,OG0011252,NA
Mcav_TRINITY_GG_10029_c0_g1_i1.p1,OG0005953,NA
Mcav_TRINITY_GG_11305_c0_g1_i1.p1,OG0010390,P22127
Mcav_TRINITY_GG_48083_c0_g1_i1.p1,OG0010947,Q0IH87
Mcav_TRINITY_GG_3998_c2_g1_i1.p1,OG0004140,Q28IB1
Mcav_TRINITY_GG_12560_c2_g2_i1.p1,OG0003271,Q5EE04
Mcav_TRINITY_GG_18688_c68_g1_i1.p1,OG0007862,NA
Mcav_TRINITY_GG_32214_c0_g1_i1.p1,OG0002278,Q3ZBV2
Mcav_TRINITY_GG_61654_c0_g1_i1.p1,OG0002960,NA
Mcav_TRINITY_GG_30640_c0_g1_i1.p1,OG0001856,NA
Mcav_TRINITY_GG_59332_c0_g1_i2.p1,OG0007806,Q6P0U0
Mcav_TRINITY_GG_51501_c0_g1_i2.p1,OG0003123,E7F211
Mcav_TRINITY_GG_35950_c0_g1_i1.p1,OG0008412,NA
Mcav_TRINITY_GG_36632_c4_g1_i1.p1,OG0002739,P11717
Mcav_TRINITY_GG_32792_c1_g1_i2.p1,OG0007757,Q8BG58
Mcav_TRINITY_GG_28653_c89_g1_i4.p1,OG0005156,P00443
Mcav_TRINITY_GG_39792_c4_g1_i1.p1,OG0002926,Q6P132
Mcav_TRINITY_GG_16902_c76_g1_i1.p1,OG0006662,P82928
Mcav_TRINITY_GG_43065_c15_g1_i2.p1,OG0003211,P56560
Mcav_TRINITY_GG_7559_c54_g1_i1.p1,OG0002472,Q8CIW6
Mcav_TRINITY_GG_11620_c9_g1_i4.p2,OG0000027,O15439
Mcav_TRINITY_GG_13849_c17_g2_i2.p1,OG0005792,P27694
Mcav_TRINITY_GG_54568_c2_g1_i1.p1,OG0003135,Q8IYW2
Mcav_TRINITY_GG_5673_c6_g1_i1.p2,OG0002268,P22292
Mcav_TRINITY_GG_6650_c2_g2_i1.p2,OG0010005,Q25060
Mcav_TRINITY_GG_11028_c0_g1_i1.p1,OG0007350,F1Q8R9
Mcav_TRINITY_GG_38459_c6_g1_i1.p1,OG0007336,Q5ZLF0
Mcav_TRINITY_GG_20602_c3_g1_i5.p1,OG0012038,Q5T5N4
Mcav_TRINITY_GG_25591_c4_g2_i1.p1,OG0003689,Q9ULT8
Mcav_TRINITY_GG_11614_c0_g1_i1.p1,OG0011482,Q9ER04
Mcav_TRINITY_GG_32938_c4_g1_i2.p1,OG0005845,A2AHL1
Mcav_TRINITY_GG_11715_c55_g1_i1.p1,OG0004378,Q93YS4
Mcav_TRINITY_GG_61532_c93_g1_i1.p1,OG0011709,NA
Mcav_TRINITY_GG_40479_c13_g1_i1.p1,OG0002248,Q9P1Z3
Mcav_TRINITY_GG_24809_c16_g1_i1.p5,OG0000396,Q99315
Mcav_TRINITY_GG_15029_c53_g1_i1.p1,OG0001930,NA
Mcav_TRINITY_GG_8857_c0_g1_i1.p1,OG0000280,NA
Mcav_TRINITY_GG_42367_c7_g1_i2.p1,OG0010771,NA
Mcav_TRINITY_GG_58357_c1_g1_i1.p1,OG0003081,Q9NZN5
Mcav_TRINITY_GG_53350_c1_g1_i1.p1,OG0012412,Q4R8C7
Mcav_TRINITY_GG_23508_c2_g1_i1.p1,OG0010790,Q15102
Mcav_TRINITY_GG_26946_c4_g1_i3.p1,OG0003163,F5H4B4
Mcav_TRINITY_GG_9886_c8_g1_i1.p1,OG0011873,Q8K5C0
Mcav_TRINITY_GG_13327_c0_g1_i1.p1,OG0004919,Q08DG4
Mcav_TRINITY_GG_38043_c18_g1_i8.p1,OG0004154,NA
Mcav_TRINITY_GG_35394_c14_g1_i1.p1,OG0008613,Q86SS6
Mcav_TRINITY_GG_26989_c116_g1_i1.p1,OG0008398,NA
Mcav_TRINITY_GG_29032_c2_g1_i2.p1,OG0005146,NA
Mcav_TRINITY_GG_14276_c1_g1_i2.p1,OG0010011,NA
Mcav_TRINITY_GG_21754_c5_g1_i1.p1,OG0006868,NA
Mcav_TRINITY_GG_46190_c0_g1_i1.p1,OG0006736,Q4G056
Mcav_TRINITY_GG_39298_c4_g1_i1.p1,OG0004957,Q561R0
Mcav_TRINITY_GG_11980_c1_g1_i1.p1,OG0000383,Q96AY4
Mcav_TRINITY_GG_56770_c1_g1_i1.p1,OG0010717,Q498T4
Mcav_TRINITY_GG_36877_c1_g1_i1.p1,OG0004299,O94829
Mcav_TRINITY_GG_13663_c12_g2_i3.p2,OG0000787,NA
Mcav_TRINITY_GG_42372_c1_g1_i3.p1,OG0001923,Q3ZCC3
Mcav_TRINITY_GG_9144_c10_g1_i1.p1,OG0007110,NA
Mcav_TRINITY_GG_4984_c0_g1_i2.p1,OG0011899,Q9NXG2
Mcav_TRINITY_GG_30795_c2_g1_i1.p1,OG0003673,B3DLH6
Mcav_TRINITY_GG_3042_c98_g1_i2.p1,OG0003946,Q9DAN9
Mcav_TRINITY_GG_17760_c90_g1_i1.p1,OG0008856,Q9BE97
Mcav_TRINITY_GG_47831_c1_g3_i1.p1,OG0002716,A3KFU9
Mcav_TRINITY_GG_5248_c0_g1_i1.p1,OG0011261,NA
Mcav_TRINITY_GG_37438_c0_g1_i1.p1,OG0010787,NA
Mcav_TRINITY_GG_26973_c10_g1_i1.p1,OG0001705,P40925
Mcav_TRINITY_GG_16574_c2_g1_i1.p1,OG0012634,F1QZ15
Mcav_TRINITY_GG_12988_c0_g1_i1.p1,OG0002189,NA
Mcav_TRINITY_GG_46369_c0_g1_i1.p1,OG0010092,NA
Mcav_TRINITY_GG_47936_c5_g1_i1.p1,OG0008773,Q6NZC7
Mcav_TRINITY_GG_42323_c21_g1_i10.p1,OG0007684,Q6ZNE5
Mcav_TRINITY_GG_21076_c0_g1_i2.p1,OG0010633,Q8AV58
Mcav_TRINITY_GG_7896_c99_g1_i1.p1,OG0006220,Q9ESK9
Mcav_TRINITY_GG_12585_c0_g1_i1.p1,OG0001959,NA
Mcav_TRINITY_GG_29502_c7_g1_i1.p1,OG0004079,Q5F336
Mcav_TRINITY_GG_11105_c10_g1_i2.p1,OG0000847,NA
Mcav_TRINITY_GG_2462_c6_g1_i1.p1,OG0008428,Q05915
Mcav_TRINITY_GG_55849_c1_g1_i1.p1,OG0011527,O95721
Mcav_TRINITY_GG_29241_c5_g1_i1.p1,OG0001767,NA
Mcav_TRINITY_GG_61974_c0_g1_i1.p1,OG0003602,Q4KLT0
Mcav_TRINITY_GG_29422_c4_g1_i4.p1,OG0003124,Q1M0P5
Mcav_TRINITY_GG_23911_c8_g1_i1.p1,OG0001255,O08688
Mcav_TRINITY_GG_38716_c6_g1_i1.p1,OG0012686,Q2KJG1
Mcav_TRINITY_GG_32681_c1_g1_i1.p1,OG0011901,NA
Mcav_TRINITY_GG_45491_c16_g1_i1.p1,OG0012127,Q8R0J8
Mcav_TRINITY_GG_61078_c6_g1_i2.p2,OG0008898,Q66II8
Mcav_TRINITY_GG_30091_c1_g1_i1.p1,OG0010895,P10922
Mcav_TRINITY_GG_39836_c0_g1_i2.p1,OG0007741,Q66KK8
Mcav_TRINITY_GG_36218_c2_g1_i1.p1,OG0004777,Q6ZQ88
Mcav_TRINITY_GG_29921_c7_g2_i1.p1,OG0006187,Q08E13
Mcav_TRINITY_GG_54790_c15_g1_i3.p1,OG0005902,Q5R621
Mcav_TRINITY_GG_44984_c7_g1_i1.p1,OG0012231,NA
Mcav_TRINITY_GG_17678_c23_g1_i4.p1,OG0001193,P0C605
Mcav_TRINITY_GG_3721_c0_g1_i1.p1,OG0001164,NA
Mcav_TRINITY_GG_1822_c24_g1_i1.p1,OG0007227,Q90773
Mcav_TRINITY_GG_19538_c10_g1_i1.p1,OG0007989,Q8NFH4
Mcav_TRINITY_GG_57388_c0_g1_i2.p1,OG0002445,P21856
Mcav_TRINITY_GG_44136_c0_g1_i1.p1,OG0003177,Q9UGJ1
Mcav_TRINITY_GG_57511_c4_g1_i1.p1,OG0008155,NA
Mcav_TRINITY_GG_6305_c0_g1_i2.p1,OG0010997,NA
Mcav_TRINITY_GG_32347_c2_g1_i1.p1,OG0012022,Q08EN7
Mcav_TRINITY_GG_45802_c3_g1_i1.p1,OG0011024,A6H8J1
Mcav_TRINITY_GG_40692_c3_g1_i1.p1,OG0011961,Q920M9
Mcav_TRINITY_GG_6708_c8_g1_i2.p1,OG0002853,Q9CQ19
Mcav_TRINITY_GG_17530_c0_g1_i1.p1,OG0011678,Q921Y2
Mcav_TRINITY_GG_29833_c4_g1_i3.p1,OG0011470,Q4R4R4
Mcav_TRINITY_GG_60588_c2_g1_i1.p1,OG0011391,Q05753
Mcav_TRINITY_GG_700_c0_g1_i1.p1,OG0007065,O15116
Mcav_TRINITY_GG_8695_c16_g1_i1.p1,OG0010452,Q91770
Mcav_TRINITY_GG_55193_c1_g1_i2.p1,OG0007381,NA
Mcav_TRINITY_GG_38926_c6_g1_i2.p1,OG0012385,P15056
Mcav_TRINITY_GG_58434_c10_g1_i1.p1,OG0001024,Q9H8H3
Mcav_TRINITY_GG_15542_c0_g1_i1.p1,OG0010312,Q9DGB6
Mcav_TRINITY_GG_20839_c0_g1_i1.p1,OG0005358,O95243
Mcav_TRINITY_GG_15375_c0_g1_i1.p1,OG0012329,Q5XI22
Mcav_TRINITY_GG_27398_c6_g1_i1.p1,OG0000752,NA
Mcav_TRINITY_GG_19416_c0_g2_i1.p1,OG0000807,A2RRH5
Mcav_TRINITY_GG_16800_c0_g1_i1.p1,OG0004310,O61309
Mcav_TRINITY_GG_13549_c66_g1_i1.p1,OG0004062,A8IUG5
Mcav_TRINITY_GG_16339_c1_g1_i1.p1,OG0003189,NA
Mcav_TRINITY_GG_54774_c6_g1_i2.p1,OG0008753,NA
Mcav_TRINITY_GG_59176_c2_g1_i1.p1,OG0010213,Q59J78
Mcav_TRINITY_GG_56284_c13_g1_i1.p1,OG0003651,Q5ZMC3
Mcav_TRINITY_GG_2792_c1_g1_i1.p1,OG0008087,NA
Mcav_TRINITY_GG_38211_c10_g1_i1.p1,OG0011405,Q08CD5
Mcav_TRINITY_GG_1322_c20_g1_i1.p1,OG0006112,Q05086
Mcav_TRINITY_GG_53384_c13_g1_i1.p1,OG0007049,Q9BW72
Mcav_TRINITY_GG_61315_c1_g2_i1.p1,OG0002933,NA
Mcav_TRINITY_GG_20382_c6_g1_i2.p1,OG0011411,P05932
Mcav_TRINITY_GG_24177_c0_g1_i1.p1,OG0008740,A2ASS6
Mcav_TRINITY_GG_3872_c3_g1_i1.p1,OG0012046,Q6TDP4
Mcav_TRINITY_GG_17858_c7_g1_i1.p1,OG0006797,Q6DI40
Mcav_TRINITY_GG_16310_c36_g1_i1.p1,OG0000690,NA
Mcav_TRINITY_GG_60147_c0_g1_i1.p1,OG0007442,Q90X67
Mcav_TRINITY_GG_37042_c14_g1_i5.p1,OG0004308,Q4R7N3
Mcav_TRINITY_GG_16310_c35_g1_i1.p1,OG0012251,NA
Mcav_TRINITY_GG_7949_c3_g1_i1.p1,OG0003293,Q6IE24
Mcav_TRINITY_GG_33291_c0_g1_i1.p1,OG0002893,Q96T60
Mcav_TRINITY_GG_60617_c8_g1_i1.p1,OG0005941,Q8NCQ5
Mcav_TRINITY_GG_41984_c60_g1_i1.p1,OG0005469,NA
Mcav_TRINITY_GG_33965_c1_g1_i1.p1,OG0006049,Q9H195
Mcav_TRINITY_GG_55763_c2_g1_i1.p1,OG0011611,Q99M75
Mcav_TRINITY_GG_52270_c0_g1_i1.p1,OG0000960,Q63598
Mcav_TRINITY_GG_5257_c4_g1_i1.p1,OG0003007,Q5RDD8
Mcav_TRINITY_GG_38708_c1_g1_i2.p1,OG0010919,Q90WM5
Mcav_TRINITY_GG_17064_c4_g1_i1.p1,OG0011593,Q96DX4
Mcav_TRINITY_GG_14846_c21_g1_i1.p1,OG0010762,NA
Mcav_TRINITY_GG_10253_c3_g1_i1.p1,OG0008260,NA
Mcav_TRINITY_GG_23156_c0_g1_i1.p1,OG0003012,NA
Mcav_TRINITY_GG_55371_c20_g1_i1.p1,OG0008675,Q5TCZ1
Mcav_TRINITY_GG_33942_c0_g1_i1.p1,OG0004392,NA
Mcav_TRINITY_GG_33317_c8_g1_i1.p1,OG0001917,Q96BH1
Mcav_TRINITY_GG_15504_c8_g1_i1.p1,OG0011626,O73755
Mcav_TRINITY_GG_62204_c1_g1_i2.p1,OG0007410,Q6DRG1
Mcav_TRINITY_GG_24077_c5_g1_i3.p1,OG0001239,NA
Mcav_TRINITY_GG_18665_c44_g1_i2.p1,OG0008266,A0A0R4IXF6
Mcav_TRINITY_GG_17835_c0_g1_i1.p1,OG0010664,Q8TBH0
Mcav_TRINITY_GG_43459_c0_g1_i1.p1,OG0009931,O42202
Mcav_TRINITY_GG_17484_c4_g1_i2.p1,OG0011130,Q499W2
Mcav_TRINITY_GG_28833_c0_g1_i1.p1,OG0007805,NA
Mcav_TRINITY_GG_34413_c0_g1_i1.p1,OG0010695,Q96RW7
Mcav_TRINITY_GG_45800_c0_g1_i1.p1,OG0005955,NA
Mcav_TRINITY_GG_244_c12_g1_i1.p1,OG0010385,Q98TX1
Mcav_TRINITY_GG_9595_c3_g1_i1.p1,OG0011436,P25931
Mcav_TRINITY_GG_56272_c18_g1_i4.p1,OG0001685,Q14517
Mcav_TRINITY_GG_23033_c1_g1_i1.p1,OG0011581,Q6DGQ4
Mcav_TRINITY_GG_12512_c0_g1_i1.p1,OG0004190,Q504Y2
Mcav_TRINITY_GG_40422_c19_g1_i2.p1,OG0008127,Q5RDU7
Mcav_TRINITY_GG_8929_c7_g1_i1.p1,OG0003082,NA
Mcav_TRINITY_GG_58425_c3_g1_i1.p1,OG0011639,Q9NP95
Mcav_TRINITY_GG_12852_c5_g1_i1.p1,OG0011435,Q9GKT2
Mcav_TRINITY_GG_57926_c3_g1_i1.p1,OG0012157,Q8NBX0
Mcav_TRINITY_GG_6748_c12_g1_i1.p1,OG0007440,A2AVA0
Mcav_TRINITY_GG_17648_c25_g1_i2.p1,OG0010578,Q8BFS6
Mcav_TRINITY_GG_10122_c1_g1_i1.p1,OG0002993,P67999
Mcav_TRINITY_GG_11837_c37_g2_i1.p1,OG0000274,Q60803
Mcav_TRINITY_GG_25997_c7_g1_i1.p1,OG0012467,Q9BXB4
Mcav_TRINITY_GG_28961_c3_g1_i2.p1,OG0005754,Q9NQR7
Mcav_TRINITY_GG_23206_c3_g1_i1.p1,OG0003762,Q6NSI8
Mcav_TRINITY_GG_4407_c0_g2_i1.p1,OG0011452,NA
Mcav_TRINITY_GG_14088_c21_g1_i1.p1,OG0008064,NA
Mcav_TRINITY_GG_42824_c3_g1_i1.p1,OG0003707,Q923Q2
Mcav_TRINITY_GG_25935_c112_g2_i2.p1,OG0011288,A7SKJ3
Mcav_TRINITY_GG_35186_c3_g1_i1.p1,OG0005525,NA
Mcav_TRINITY_GG_44590_c2_g1_i1.p1,OG0012238,NA
Mcav_TRINITY_GG_7896_c21_g1_i1.p1,OG0010856,NA
Mcav_TRINITY_GG_19515_c0_g1_i1.p1,OG0009900,NA
Mcav_TRINITY_GG_55810_c5_g2_i6.p1,OG0003214,Q6P9I7
Mcav_TRINITY_GG_30235_c9_g1_i1.p1,OG0005913,NA
Mcav_TRINITY_GG_8554_c2_g1_i1.p1,OG0012822,Q86TI4
Mcav_TRINITY_GG_18210_c5_g1_i1.p1,OG0005284,Q8NCC3
Mcav_TRINITY_GG_13018_c0_g1_i1.p1,OG0005495,NA
Mcav_TRINITY_GG_60379_c6_g1_i1.p1,OG0005896,Q8JZQ9
Mcav_TRINITY_GG_18406_c0_g1_i1.p1,OG0001813,P46013
Mcav_TRINITY_GG_22568_c9_g1_i1.p1,OG0012622,Q8CFY5
Mcav_TRINITY_GG_12928_c0_g1_i1.p1,OG0004846,Q62203
Mcav_TRINITY_GG_1956_c15_g1_i1.p1,OG0001666,Q9D0R2
Mcav_TRINITY_GG_541_c2_g1_i1.p1,OG0005824,Q922Q5
Mcav_TRINITY_GG_33673_c1_g1_i1.p1,OG0008004,Q9CSP9
Mcav_TRINITY_GG_55162_c2_g1_i1.p1,OG0000779,G5EG78
Mcav_TRINITY_GG_18656_c0_g1_i1.p1,OG0000599,G5EG78
Mcav_TRINITY_GG_29121_c0_g1_i1.p1,OG0007366,NA
Mcav_TRINITY_GG_31776_c2_g1_i1.p1,OG0001165,P09139
Mcav_TRINITY_GG_24525_c6_g1_i1.p1,OG0005158,A9ZSY3
Mcav_TRINITY_GG_61532_c77_g1_i1.p1,OG0011543,NA
Mcav_TRINITY_GG_1269_c0_g1_i1.p1,OG0000451,NA
Mcav_TRINITY_GG_57485_c3_g1_i1.p1,OG0012198,Q07352
Mcav_TRINITY_GG_23866_c12_g1_i1.p1,OG0008086,Q2KJG3
Mcav_TRINITY_GG_50575_c27_g1_i1.p1,OG0008306,Q6V0K7
Mcav_TRINITY_GG_55218_c2_g1_i1.p1,OG0011443,E7F7V7
Mcav_TRINITY_GG_5164_c8_g1_i1.p1,OG0011468,P55864
Mcav_TRINITY_GG_25977_c1_g1_i1.p1,OG0002202,Q6NZL8
Mcav_TRINITY_GG_42443_c1_g1_i1.p1,OG0002835,O02691
Mcav_TRINITY_GG_38743_c0_g1_i1.p1,OG0012442,Q5ZL21
Mcav_TRINITY_GG_8550_c0_g1_i1.p1,OG0006733,P16254
Mcav_TRINITY_GG_27931_c3_g1_i1.p1,OG0002289,NA
Mcav_TRINITY_GG_1487_c0_g1_i1.p1,OG0001889,Q924H0
Mcav_TRINITY_GG_20336_c1_g1_i1.p1,OG0000454,NA
Mcav_TRINITY_GG_20973_c7_g1_i1.p1,OG0003711,Q5R4V3
Mcav_TRINITY_GG_17380_c3_g1_i1.p1,OG0008032,Q09LZ8
Mcav_TRINITY_GG_7896_c73_g1_i1.p1,OG0008653,Q6DRJ4
Mcav_TRINITY_GG_55175_c0_g1_i1.p1,OG0009975,Q9GZN2
Mcav_TRINITY_GG_53019_c6_g1_i1.p1,OG0011983,Q6AYP4
Mcav_TRINITY_GG_7647_c5_g1_i1.p1,OG0005285,Q04592
Mcav_TRINITY_GG_49944_c0_g1_i1.p1,OG0008496,Q8K430
Mcav_TRINITY_GG_41803_c5_g1_i1.p1,OG0005305,Q96P44
Mcav_TRINITY_GG_23183_c59_g1_i1.p2,OG0007157,Q6P4T1
Mcav_TRINITY_GG_23122_c1_g1_i1.p1,OG0000666,M9NDE3
Mcav_TRINITY_GG_50276_c3_g2_i1.p1,OG0011832,Q6DEJ5
Mcav_TRINITY_GG_15894_c3_g1_i1.p1,OG0005517,NA
Mcav_TRINITY_GG_14017_c1_g1_i1.p1,OG0010344,Q08BV2
Mcav_TRINITY_GG_19513_c16_g1_i1.p1,OG0000395,Q6F754
Mcav_TRINITY_GG_12331_c3_g1_i1.p1,OG0001353,O74212
Mcav_TRINITY_GG_32122_c3_g1_i1.p1,OG0001812,Q95218
Mcav_TRINITY_GG_51169_c3_g1_i1.p1,OG0002617,NA
Mcav_TRINITY_GG_51997_c9_g1_i1.p1,OG0007789,Q7ZXG7
Mcav_TRINITY_GG_11822_c0_g1_i1.p1,OG0001521,Q9C1X1
Mcav_TRINITY_GG_23141_c15_g1_i3.p1,OG0007928,NA
Mcav_TRINITY_GG_7287_c3_g1_i1.p1,OG0005808,NA
Mcav_TRINITY_GG_45288_c0_g1_i2.p1,OG0003841,NA
Mcav_TRINITY_GG_15351_c0_g1_i1.p1,OG0008841,NA
Mcav_TRINITY_GG_6336_c14_g1_i1.p1,OG0007628,P61227
Mcav_TRINITY_GG_8241_c1_g1_i2.p1,OG0012281,Q5BL73
Mcav_TRINITY_GG_45150_c45_g1_i1.p2,OG0001125,Q8R2E9
Mcav_TRINITY_GG_43909_c1_g1_i2.p1,OG0011048,Q3SZK1
Mcav_TRINITY_GG_56858_c13_g1_i1.p1,OG0008540,Q6GNT9
Mcav_TRINITY_GG_34789_c1_g1_i1.p1,OG0011693,Q9H3L0
Mcav_TRINITY_GG_30835_c0_g1_i1.p1,OG0010592,NA
Mcav_TRINITY_GG_10448_c4_g1_i1.p1,OG0012682,P05375
Mcav_TRINITY_GG_7774_c25_g1_i2.p1,OG0003696,Q9ULC3
Mcav_TRINITY_GG_19798_c7_g1_i1.p1,OG0002924,Q9BUQ8
Mcav_TRINITY_GG_21217_c0_g1_i1.p1,OG0003286,NA
Mcav_TRINITY_GG_25034_c3_g1_i1.p1,OG0008730,Q91W97
Mcav_TRINITY_GG_43304_c3_g1_i1.p1,OG0003187,NA
Mcav_TRINITY_GG_37149_c5_g1_i2.p1,OG0008594,NA
Mcav_TRINITY_GG_50983_c0_g2_i1.p2,OG0011615,Q6AY87
Mcav_TRINITY_GG_13549_c64_g1_i1.p1,OG0010808,Q504H8
Mcav_TRINITY_GG_52191_c3_g1_i1.p1,OG0008272,F1R8Z9
Mcav_TRINITY_GG_27310_c4_g1_i1.p1,OG0008239,Q5U3N0
Mcav_TRINITY_GG_60873_c14_g1_i1.p1,OG0002814,Q28CZ7
Mcav_TRINITY_GG_56863_c5_g2_i1.p1,OG0008570,Q9W6T7
Mcav_TRINITY_GG_50265_c8_g1_i1.p1,OG0002988,Q96M20
Mcav_TRINITY_GG_49568_c9_g2_i7.p1,OG0002349,P15651
Mcav_TRINITY_GG_8862_c16_g1_i2.p1,OG0007673,NA
Mcav_TRINITY_GG_1192_c4_g1_i1.p1,OG0004127,Q6R1L1
Mcav_TRINITY_GG_44801_c7_g1_i1.p1,OG0006164,NA
Mcav_TRINITY_GG_46398_c13_g1_i1.p1,OG0012239,Q8IUR6
Mcav_TRINITY_GG_9293_c3_g1_i1.p1,OG0007177,Q9CR68
Mcav_TRINITY_GG_45935_c1_g1_i1.p1,OG0004110,P98063
Mcav_TRINITY_GG_59311_c1_g1_i1.p1,OG0011722,Q7TN02
Mcav_TRINITY_GG_35407_c1_g1_i2.p1,OG0012635,Q6DCV0
Mcav_TRINITY_GG_809_c1_g1_i1.p1,OG0003018,P51903
Mcav_TRINITY_GG_8709_c6_g1_i1.p1,OG0011162,Q0VCJ7
Mcav_TRINITY_GG_61983_c1_g1_i2.p1,OG0003901,NA
Mcav_TRINITY_GG_16225_c7_g1_i1.p1,OG0001800,NA
Mcav_TRINITY_GG_27360_c7_g1_i2.p1,OG0008681,Q6DCT2
Mcav_TRINITY_GG_8885_c3_g1_i1.p1,OG0005884,Q8N6S4
Mcav_TRINITY_GG_10107_c7_g1_i1.p1,OG0001152,NA
Mcav_TRINITY_GG_38283_c19_g1_i1.p1,OG0012191,Q7KM13
Mcav_TRINITY_GG_37054_c31_g1_i1.p1,OG0001414,Q3ZCC3
Mcav_TRINITY_GG_54180_c27_g1_i1.p1,OG0011860,Q5RG82
Mcav_TRINITY_GG_14967_c23_g1_i1.p1,OG0003556,P41969
Mcav_TRINITY_GG_31166_c1_g1_i1.p1,OG0007195,A4XU32
Mcav_TRINITY_GG_10868_c14_g1_i1.p1,OG0002646,Q54VJ1
Mcav_TRINITY_GG_5361_c3_g1_i1.p1,OG0007696,Q1JQA3
Mcav_TRINITY_GG_1208_c2_g1_i2.p1,OG0003098,NA
Mcav_TRINITY_GG_50125_c5_g1_i1.p1,OG0008364,P48444
Mcav_TRINITY_GG_8628_c1_g1_i1.p1,OG0005022,NA
Mcav_TRINITY_GG_16661_c2_g1_i1.p1,OG0000161,Q0V8T4
Mcav_TRINITY_GG_5130_c0_g1_i1.p1,OG0007801,NA
Mcav_TRINITY_GG_19144_c0_g1_i1.p1,OG0010220,NA
Mcav_TRINITY_GG_9013_c7_g1_i1.p1,OG0007595,Q6NTY6
Mcav_TRINITY_GG_42542_c6_g1_i3.p1,OG0012328,Q5RJA1
Mcav_TRINITY_GG_54978_c3_g1_i1.p1,OG0008363,Q9FFU6
Mcav_TRINITY_GG_19218_c2_g1_i2.p1,OG0010022,NA
Mcav_TRINITY_GG_28919_c87_g1_i1.p1,OG0001920,Q96RW7
Mcav_TRINITY_GG_20626_c19_g1_i1.p1,OG0008892,NA
Mcav_TRINITY_GG_49544_c0_g1_i4.p1,OG0012840,Q8SX37
Mcav_TRINITY_GG_38927_c1_g1_i1.p1,OG0010506,Q9JI67
Mcav_TRINITY_GG_40422_c20_g1_i2.p1,OG0002920,Q5TJG6
Mcav_TRINITY_GG_40444_c0_g1_i1.p1,OG0011702,NA
Mcav_TRINITY_GG_16867_c1_g1_i1.p1,OG0001935,Q8C170
Mcav_TRINITY_GG_47770_c2_g1_i1.p1,OG0012186,Q9R0Y1
Mcav_TRINITY_GG_40512_c2_g1_i1.p1,OG0002348,P17276
Mcav_TRINITY_GG_45944_c18_g2_i1.p1,OG0010565,Q06AB3
Mcav_TRINITY_GG_18955_c0_g1_i1.p1,OG0007578,Q8R238
Mcav_TRINITY_GG_33078_c1_g1_i1.p1,OG0005333,NA
Mcav_TRINITY_GG_59203_c6_g1_i1.p1,OG0011084,P97292
Mcav_TRINITY_GG_7458_c60_g1_i1.p1,OG0010590,O43610
Mcav_TRINITY_GG_51730_c0_g1_i1.p1,OG0005473,Q5XKL5
Mcav_TRINITY_GG_17427_c1_g1_i1.p1,OG0010864,Q9UK41
Mcav_TRINITY_GG_53626_c1_g1_i1.p2,OG0005404,Q8TAT6
Mcav_TRINITY_GG_12143_c19_g1_i4.p1,OG0002341,P80147
Mcav_TRINITY_GG_17926_c0_g1_i1.p1,OG0011044,NA
Mcav_TRINITY_GG_32713_c0_g1_i1.p1,OG0011140,NA
Mcav_TRINITY_GG_50434_c2_g1_i1.p1,OG0010761,NA
Mcav_TRINITY_GG_58513_c4_g1_i1.p1,OG0010847,Q9N126
Mcav_TRINITY_GG_18421_c62_g1_i1.p1,OG0005122,P25291
Mcav_TRINITY_GG_15454_c8_g1_i1.p1,OG0002432,Q7SY52
Mcav_TRINITY_GG_22789_c3_g1_i2.p1,OG0007430,A7RRZ8
Mcav_TRINITY_GG_58787_c3_g1_i1.p1,OG0008495,Q2UUI3
Mcav_TRINITY_GG_7896_c52_g1_i1.p1,OG0011229,NA
Mcav_TRINITY_GG_36223_c6_g1_i1.p1,OG0006242,NA
Mcav_TRINITY_GG_16310_c31_g1_i2.p1,OG0005086,NA
Mcav_TRINITY_GG_20854_c2_g1_i1.p1,OG0011606,Q9D7W4
Mcav_TRINITY_GG_35862_c28_g1_i4.p1,OG0003029,Q86YI8
Mcav_TRINITY_GG_12696_c12_g1_i1.p1,OG0002183,Q2KHU3
Mcav_TRINITY_GG_18918_c2_g1_i1.p1,OG0012005,Q4AEI3
Mcav_TRINITY_GG_32454_c6_g1_i1.p1,OG0011764,Q1L8J7
Mcav_TRINITY_GG_51167_c7_g1_i2.p1,OG0001264,Q7YR35
Mcav_TRINITY_GG_7104_c0_g1_i1.p1,OG0011319,NA
Mcav_TRINITY_GG_56751_c0_g1_i1.p1,OG0010081,NA
Mcav_TRINITY_GG_25660_c0_g1_i1.p1,OG0003058,Q05941
