"human_gene_name","human_gene_pfam","mcav_gene_name"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_50861_c1_g1_i2.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_7948_c1_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_29678_c0_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_23130_c19_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_23130_c19_g1_i2.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_61048_c43_g1_i6.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_30868_c0_g1_i2.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_33820_c2_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_41323_c3_g1_i2.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_30868_c0_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_23021_c87_g2_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_43065_c15_g1_i2.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_11321_c0_g1_i1.p2"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_28648_c5_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_61048_c43_g1_i3.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_56861_c0_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_56861_c0_g1_i3.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_51743_c0_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_5924_c12_g1_i2.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_41323_c3_g1_i4.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_33132_c26_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_56870_c8_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_43001_c10_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_14834_c7_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_45339_c7_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_489_c114_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_29160_c2_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_54611_c10_g1_i2.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_24462_c8_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_24462_c8_g1_i2.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_47390_c9_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_45026_c4_g1_i1.p2"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_49257_c1_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_54164_c12_g1_i2.p2"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_38718_c7_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_45929_c5_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_61628_c1_g1_i1.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_47390_c9_g1_i2.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_38729_c1_g1_i3.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_52282_c20_g1_i2.p1"
"NP_000889.3","PF01262.25","Mcav_TRINITY_GG_52282_c20_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_7948_c1_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_43065_c15_g1_i2.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_11321_c0_g1_i1.p2"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_4957_c2_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_29693_c1_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_61628_c1_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_56870_c8_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_36218_c2_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_61048_c43_g1_i3.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_38729_c1_g1_i2.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_14641_c0_g2_i5.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_30868_c0_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_33820_c1_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_14651_c9_g2_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_36221_c7_g1_i3.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_30862_c0_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_61048_c43_g1_i6.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_33804_c0_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_45972_c0_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_56861_c0_g1_i3.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_49263_c0_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_6747_c0_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_29678_c0_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_33820_c2_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_56861_c0_g1_i1.p2"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_56861_c0_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_30868_c0_g1_i2.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_14921_c4_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_61048_c43_g4_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_49257_c1_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_49262_c7_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_17277_c5_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_52282_c20_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_52282_c20_g1_i2.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_38718_c7_g5_i1.p2"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_15348_c18_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_45972_c1_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_2363_c3_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_35990_c1_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_38718_c7_g1_i2.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_29160_c2_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_38718_c4_g1_i2.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_14663_c2_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_12530_c2_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_38718_c7_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_61048_c40_g1_i1.p1"
"NP_000889.3","PF01593.28","Mcav_TRINITY_GG_33132_c26_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_54164_c12_g1_i4.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_16566_c12_g2_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_38423_c0_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_22354_c5_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_60623_c1_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_38188_c1_g2_i3.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_54164_c12_g1_i2.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_37723_c22_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_51743_c0_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_61048_c40_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_12546_c5_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_56554_c5_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_9365_c5_g1_i2.p2"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_37723_c22_g1_i2.p2"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_51327_c1_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_29241_c48_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_56550_c1_g1_i2.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_56550_c1_g1_i3.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_54164_c12_g1_i2.p2"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_12546_c4_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_53597_c2_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_14651_c9_g2_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_2363_c3_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_9365_c4_g2_i2.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_45929_c5_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_54611_c10_g1_i2.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_4957_c2_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_61628_c1_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_38729_c1_g1_i2.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_33132_c26_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_43065_c15_g1_i2.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_29678_c0_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_52282_c20_g1_i2.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_7948_c1_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_41323_c3_g1_i2.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_36221_c7_g1_i3.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_29160_c2_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_41323_c3_g1_i4.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_52282_c20_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_6747_c0_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_61048_c43_g1_i6.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_56861_c0_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_14641_c0_g2_i5.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_56861_c0_g1_i3.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_41306_c1_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_33820_c2_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_56870_c8_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_61048_c43_g1_i3.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_38239_c4_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_24462_c8_g1_i2.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_39073_c43_g1_i2.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_24462_c8_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_15348_c18_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_35990_c1_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_38718_c7_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_38718_c7_g1_i2.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_38729_c1_g1_i3.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_23626_c0_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_38887_c29_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_45339_c7_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_17277_c5_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_12530_c2_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_38887_c29_g1_i2.p7"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_38887_c29_g1_i4.p3"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_48687_c1_g1_i2.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_29938_c0_g2_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_14663_c2_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_489_c114_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_33935_c20_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_11321_c0_g1_i1.p2"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_29953_c8_g1_i2.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_23130_c19_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_23130_c19_g1_i2.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_49601_c98_g2_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_43001_c10_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_14921_c4_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_14834_c7_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_47390_c9_g1_i2.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_25651_c4_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_49561_c8_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_47390_c9_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_9433_c6_g2_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_30868_c0_g1_i2.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_51737_c1_g1_i2.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_16795_c1_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_22777_c11_g1_i2.p2"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_52430_c4_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_3893_c0_g1_i4.p2"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_22367_c0_g1_i1.p1"
"NP_000889.3","PF01266.28","Mcav_TRINITY_GG_54506_c19_g1_i4.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_23626_c0_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_43001_c10_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_38423_c0_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_52282_c20_g1_i2.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_45929_c5_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_52282_c20_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_33820_c2_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_61048_c43_g1_i6.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_61048_c43_g1_i3.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_29678_c0_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_56861_c0_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_56861_c0_g1_i3.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_56870_c8_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_61048_c40_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_48687_c1_g1_i2.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_23130_c19_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_23130_c19_g1_i2.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_7948_c1_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_36221_c7_g1_i3.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_56550_c1_g1_i2.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_37723_c22_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_51743_c0_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_38239_c4_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_4957_c2_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_56550_c1_g1_i3.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_38188_c1_g2_i3.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_54611_c10_g1_i2.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_489_c114_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_49601_c98_g2_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_43065_c15_g1_i2.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_45339_c7_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_38718_c7_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_38718_c7_g1_i2.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_38729_c1_g1_i3.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_54164_c12_g1_i2.p2"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_14641_c0_g2_i5.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_17277_c5_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_6747_c0_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_15348_c18_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_38729_c1_g1_i2.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_41323_c3_g1_i2.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_29160_c2_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_49257_c1_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_54164_c12_g1_i4.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_60623_c1_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_9365_c4_g2_i2.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_30868_c0_g1_i2.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_41323_c3_g1_i4.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_30868_c0_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_33132_c26_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_2363_c3_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_3893_c0_g1_i4.p2"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_11321_c0_g1_i1.p2"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_33935_c20_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_47390_c9_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_22354_c5_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_29938_c0_g2_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_52430_c4_g1_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_14651_c9_g2_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_16566_c12_g2_i1.p1"
"NP_000889.3","PF00890.28","Mcav_TRINITY_GG_12546_c4_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_41306_c1_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_41323_c3_g1_i4.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_39073_c88_g2_i3.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_41323_c3_g1_i2.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_39073_c88_g2_i2.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_29678_c0_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_489_c114_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_45339_c7_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_52282_c20_g1_i2.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_56870_c8_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_52282_c20_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_36221_c7_g1_i3.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_7948_c1_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_56861_c0_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_56861_c0_g1_i3.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_61048_c43_g1_i6.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_43065_c15_g1_i2.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_54611_c10_g1_i2.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_61048_c43_g1_i3.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_45929_c5_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_38188_c1_g2_i3.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_33820_c2_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_54164_c12_g1_i2.p2"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_61048_c40_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_51743_c0_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_15348_c18_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_38423_c0_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_24462_c8_g1_i2.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_24462_c8_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_9433_c6_g2_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_54164_c12_g1_i4.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_37723_c22_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_54506_c19_g1_i4.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_43001_c10_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_23626_c0_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_11321_c0_g1_i1.p2"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_33132_c26_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_49257_c1_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_38239_c4_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_47390_c9_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_28712_c1_g1_i3.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_56550_c1_g1_i2.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_12546_c4_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_14641_c0_g2_i5.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_56550_c1_g1_i3.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_22354_c5_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_48687_c1_g1_i2.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_47390_c9_g1_i2.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_25651_c4_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_14921_c4_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_38718_c7_g1_i1.p1"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_3893_c0_g1_i4.p2"
"NP_000889.3","PF01494.23","Mcav_TRINITY_GG_16566_c12_g2_i1.p1"
"NP_000889.3","PF12831.11","Mcav_TRINITY_GG_43001_c10_g1_i1.p1"
"NP_000889.3","PF12831.11","Mcav_TRINITY_GG_38423_c0_g1_i1.p1"
"NP_000889.3","PF12831.11","Mcav_TRINITY_GG_56861_c0_g1_i1.p1"
"NP_000889.3","PF12831.11","Mcav_TRINITY_GG_56861_c0_g1_i3.p1"
"NP_000889.3","PF12831.11","Mcav_TRINITY_GG_45929_c5_g1_i1.p1"
"NP_000889.3","PF12831.11","Mcav_TRINITY_GG_15348_c18_g1_i1.p1"
"NP_000889.3","PF12831.11","Mcav_TRINITY_GG_61048_c40_g1_i1.p1"
"NP_000889.3","PF12831.11","Mcav_TRINITY_GG_48687_c1_g1_i2.p1"
"NP_000889.3","PF12831.11","Mcav_TRINITY_GG_7948_c1_g1_i1.p1"
"NP_000889.3","PF12831.11","Mcav_TRINITY_GG_52430_c4_g1_i1.p1"
"NP_000889.3","PF12831.11","Mcav_TRINITY_GG_43065_c15_g1_i2.p1"
