"mcav_gene_name","human_gene_name","human_gene_pfam","orthogroup","entry"
"Mcav_TRINITY_GG_4267_c0_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_4267_c0_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_4267_c0_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_4267_c0_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_4267_c0_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i1.p1","NP_000658.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i1.p1","NP_000658.1","PF13602.10",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i1.p1","NP_000658.1","PF16912.9",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i1.p1","NP_001159976.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i1.p1","NP_000661.2","PF13602.10",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i1.p1","NP_000662.3","PF13602.10",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i1.p1","NP_000660.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i1.p1","NP_000663.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i1.p1","NP_000659.2","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i1.p1","NP_000659.2","PF13602.10",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i1.p1","NP_000659.2","PF16912.9",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i1.p1","NP_000662.3","PF16912.9",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i1.p1","NP_000660.1","PF13602.10",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i1.p1","NP_000660.1","PF16912.9",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i1.p1","NP_000661.2","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i1.p1","NP_000661.2","PF16912.9",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i1.p1","NP_000662.3","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i1.p1","NP_000663.1","PF13602.10",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i1.p1","NP_001159976.1","PF16912.9",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i4.p1","NP_000662.3","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i4.p1","NP_000663.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i4.p1","NP_000659.2","PF08240.16",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i4.p1","NP_000661.2","PF08240.16",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i4.p1","NP_000661.2","PF03721.18",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i4.p1","NP_000663.1","PF03721.18",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i4.p1","NP_000658.1","PF08240.16",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i4.p1","NP_000658.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i4.p1","NP_000658.1","PF03721.18",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i4.p1","NP_001159976.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i4.p1","NP_000659.2","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i4.p1","NP_000659.2","PF03721.18",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i4.p1","NP_000660.1","PF08240.16",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i4.p1","NP_000663.1","PF08240.16",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i4.p1","NP_000660.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i4.p1","NP_000660.1","PF03721.18",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i4.p1","NP_000661.2","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i4.p1","NP_000662.3","PF08240.16",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i4.p1","NP_001159976.1","PF08240.16",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i4.p1","NP_690863.1","PF03721.18",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i5.p1","NP_000658.1","PF08240.16",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i5.p1","NP_000659.2","PF08240.16",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i5.p1","NP_000659.2","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i5.p1","NP_000660.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i5.p1","NP_000663.1","PF08240.16",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i5.p1","NP_000658.1","PF03721.18",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i5.p1","NP_001159976.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i5.p1","NP_000661.2","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i5.p1","NP_000661.2","PF03721.18",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i5.p1","NP_000662.3","PF08240.16",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i5.p1","NP_000662.3","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i5.p1","NP_000663.1","PF03721.18",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i5.p1","NP_000658.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i5.p1","NP_000659.2","PF03721.18",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i5.p1","NP_000660.1","PF08240.16",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i5.p1","NP_000660.1","PF03721.18",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i5.p1","NP_000661.2","PF08240.16",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i5.p1","NP_000663.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i5.p1","NP_001159976.1","PF08240.16",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i5.p1","NP_690863.1","PF03721.18",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i6.p1","NP_000662.3","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i6.p1","NP_000663.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i6.p1","NP_000658.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i6.p1","NP_000659.2","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i6.p1","NP_000659.2","PF16912.9",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i6.p1","NP_000660.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i6.p1","NP_000660.1","PF16912.9",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i6.p1","NP_000661.2","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i6.p1","NP_000658.1","PF16912.9",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i6.p1","NP_000661.2","PF16912.9",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i6.p1","NP_000662.3","PF16912.9",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i6.p1","NP_001159976.1","PF16912.9",NA,NA
"Mcav_TRINITY_GG_42713_c8_g1_i6.p1","NP_001159976.1","PF00107.30",NA,NA
"Mcav_TRINITY_GG_42756_c2_g1_i1.p1","NP_000344.1","PF00266.23","OG0001634","Q9Y697"
"Mcav_TRINITY_GG_42756_c2_g1_i1.p1","NP_000344.1","PF01041.21","OG0001634","Q9Y697"
"Mcav_TRINITY_GG_42756_c2_g1_i1.p1","NP_000344.1","PF01053.24","OG0001634","Q9Y697"
"Mcav_TRINITY_GG_42756_c2_g1_i1.p1","NP_000781.2","PF01212.25","OG0001634","Q9Y697"
"Mcav_TRINITY_GG_42756_c2_g1_i1.p1","NP_000781.2","PF00282.23","OG0001634","Q9Y697"
"Mcav_TRINITY_GG_42756_c2_g1_i1.p1","NP_000344.1","PF01212.25","OG0001634","Q9Y697"
"Mcav_TRINITY_GG_42862_c1_g1_i1.p1","NP_000231.1","PF00070.31",NA,NA
"Mcav_TRINITY_GG_42862_c1_g1_i1.p1","NP_000889.3","PF00070.31",NA,NA
"Mcav_TRINITY_GG_42862_c1_g1_i1.p1","NP_690863.1","PF00070.31",NA,NA
"Mcav_TRINITY_GG_42894_c3_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_42894_c3_g1_i1.p1","NP_000541.1","PF21314.1",NA,NA
"Mcav_TRINITY_GG_42894_c3_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_42894_c3_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_42894_c3_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_42894_c3_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_42894_c3_g1_i1.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_42895_c1_g1_i7.p1","NP_000363.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_42895_c1_g1_i7.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_42895_c1_g1_i7.p1","NP_000538.3","PF12661.11",NA,NA
"Mcav_TRINITY_GG_42895_c1_g1_i7.p1","NP_000541.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_42895_c1_g1_i7.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_42895_c1_g1_i7.p1","NP_001913.2","PF00053.28",NA,NA
"Mcav_TRINITY_GG_42899_c3_g1_i2.p1","NP_000538.3","PF00084.24",NA,NA
"Mcav_TRINITY_GG_42901_c19_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_42928_c6_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_42928_c6_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_42928_c6_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_42928_c6_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_42932_c1_g1_i2.p1","NP_000231.1","PF01262.25",NA,NA
"Mcav_TRINITY_GG_42932_c1_g1_i2.p1","NP_000659.2","PF01262.25",NA,NA
"Mcav_TRINITY_GG_42932_c1_g1_i2.p1","NP_000889.3","PF01262.25",NA,NA
"Mcav_TRINITY_GG_42932_c1_g1_i2.p1","NP_000658.1","PF01262.25",NA,NA
"Mcav_TRINITY_GG_42932_c1_g1_i2.p1","NP_002677.1","PF08242.16",NA,NA
"Mcav_TRINITY_GG_42932_c1_g1_i2.p1","NP_690863.1","PF01488.24",NA,NA
"Mcav_TRINITY_GG_42932_c1_g1_i2.p1","NP_690863.1","PF01262.25",NA,NA
"Mcav_TRINITY_GG_42933_c4_g1_i1.p2","NP_002677.1","PF13489.10",NA,NA
"Mcav_TRINITY_GG_42933_c4_g1_i1.p2","NP_000745.1","PF01135.23",NA,NA
"Mcav_TRINITY_GG_42933_c4_g1_i1.p2","NP_000745.1","PF13847.10",NA,NA
"Mcav_TRINITY_GG_42933_c4_g1_i1.p2","NP_002677.1","PF08241.16",NA,NA
"Mcav_TRINITY_GG_42933_c4_g1_i1.p2","NP_002677.1","PF08242.16",NA,NA
"Mcav_TRINITY_GG_42946_c0_g1_i1.p1","NP_665877.1","PF14497.10",NA,NA
"Mcav_TRINITY_GG_42946_c0_g1_i2.p1","NP_665877.1","PF14497.10",NA,NA
"Mcav_TRINITY_GG_42958_c2_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_42958_c2_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_42958_c2_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_42970_c6_g1_i4.p1","NP_001317079.1","PF00171.26","OG0004395","Q3SY69"
"Mcav_TRINITY_GG_42970_c6_g1_i4.p1","NP_001026786.3","PF00171.26","OG0004395","Q3SY69"
"Mcav_TRINITY_GG_42970_c6_g1_i4.p1","NP_000684.2","PF00171.26","OG0004395","Q3SY69"
"Mcav_TRINITY_GG_42970_c6_g1_i4.p1","NP_000685.1","PF00171.26","OG0004395","Q3SY69"
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000231.1","PF01262.25",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000231.1","PF01266.28",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000231.1","PF00890.28",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000231.1","PF01494.23",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000231.1","PF12831.11",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000231.1","PF01134.26",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000231.1","PF03486.18",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000231.1","PF13450.10",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000231.1","PF00070.31",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000231.1","PF07992.18",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000231.1","PF13738.10",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000231.1","PF01946.21",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000658.1","PF01262.25",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000659.2","PF01262.25",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000889.3","PF01266.28",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000889.3","PF12831.11",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_690863.1","PF01266.28",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000889.3","PF01262.25",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000889.3","PF00890.28",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000889.3","PF01494.23",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000889.3","PF13450.10",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000889.3","PF13738.10",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_690863.1","PF07992.18",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000889.3","PF01946.21",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000889.3","PF03486.18",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_690863.1","PF00070.31",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000889.3","PF01134.26",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000889.3","PF07992.18",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_000889.3","PF00070.31",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_690863.1","PF01946.21",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_690863.1","PF01494.23",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_690863.1","PF01262.25",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_690863.1","PF00890.28",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_690863.1","PF12831.11",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_690863.1","PF03486.18",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_690863.1","PF13738.10",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_690863.1","PF13450.10",NA,NA
"Mcav_TRINITY_GG_43001_c10_g1_i1.p1","NP_690863.1","PF01134.26",NA,NA
"Mcav_TRINITY_GG_43014_c1_g1_i3.p1","NP_000745.1","PF13578.10",NA,NA
"Mcav_TRINITY_GG_43014_c1_g1_i3.p1","NP_000745.1","PF01596.21",NA,NA
"Mcav_TRINITY_GG_43014_c1_g1_i3.p1","NP_000745.1","PF13847.10",NA,NA
"Mcav_TRINITY_GG_43053_c13_g1_i1.p1","NP_000745.1","PF13847.10",NA,NA
"Mcav_TRINITY_GG_43053_c13_g1_i1.p1","NP_002677.1","PF08241.16",NA,NA
"Mcav_TRINITY_GG_43053_c13_g1_i1.p1","NP_002677.1","PF08242.16",NA,NA
"Mcav_TRINITY_GG_43053_c13_g1_i1.p1","NP_002677.1","PF13489.10",NA,NA
"Mcav_TRINITY_GG_43057_c0_g1_i1.p1","NP_000231.1","PF13450.10",NA,NA
"Mcav_TRINITY_GG_43057_c0_g1_i1.p1","NP_000889.3","PF13450.10",NA,NA
"Mcav_TRINITY_GG_43057_c0_g1_i1.p1","NP_690863.1","PF13450.10",NA,NA
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000231.1","PF03486.18","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000231.1","PF01593.28","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000889.3","PF01494.23","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000889.3","PF01262.25","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000231.1","PF05834.16","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_690863.1","PF12831.11","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000231.1","PF12831.11","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_690863.1","PF01134.26","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000889.3","PF07992.18","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000231.1","PF01262.25","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000659.2","PF01262.25","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000889.3","PF00070.31","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_690863.1","PF01262.25","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000889.3","PF00890.28","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_690863.1","PF06100.15","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000889.3","PF01593.28","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000889.3","PF13450.10","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000889.3","PF06100.15","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000231.1","PF01946.21","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000231.1","PF07992.18","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000231.1","PF00070.31","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000889.3","PF13454.10","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000889.3","PF05834.16","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000889.3","PF03486.18","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_690863.1","PF00070.31","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000231.1","PF01134.26","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000231.1","PF01266.28","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000889.3","PF12831.11","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_690863.1","PF13738.10","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_690863.1","PF13454.10","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000231.1","PF01494.23","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000889.3","PF01266.28","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000658.1","PF01262.25","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_690863.1","PF00890.28","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_690863.1","PF07992.18","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000231.1","PF13738.10","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000889.3","PF01134.26","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_690863.1","PF01494.23","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000231.1","PF06100.15","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_690863.1","PF01266.28","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_690863.1","PF04820.18","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000231.1","PF13450.10","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_690863.1","PF03486.18","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000889.3","PF01946.21","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_690863.1","PF13450.10","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_690863.1","PF05834.16","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_690863.1","PF01946.21","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000231.1","PF13454.10","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000889.3","PF13738.10","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_000231.1","PF00890.28","OG0003211","P56560"
"Mcav_TRINITY_GG_43065_c15_g1_i2.p1","NP_690863.1","PF01593.28","OG0003211","P56560"
"Mcav_TRINITY_GG_43096_c0_g1_i1.p1","NP_000231.1","PF07992.18",NA,NA
"Mcav_TRINITY_GG_43096_c0_g1_i1.p1","NP_000889.3","PF07992.18",NA,NA
"Mcav_TRINITY_GG_43096_c0_g1_i1.p1","NP_690863.1","PF07992.18",NA,NA
"Mcav_TRINITY_GG_43096_c0_g1_i1.p1","NP_690863.1","PF13241.10",NA,NA
"Mcav_TRINITY_GG_43102_c1_g2_i2.p1","NP_002070.1","PF00155.25","OG0000783","Q9CZN7"
"Mcav_TRINITY_GG_43102_c1_g2_i2.p1","NP_000344.1","PF01041.21","OG0000783","Q9CZN7"
"Mcav_TRINITY_GG_43102_c1_g2_i2.p1","NP_000344.1","PF00155.25","OG0000783","Q9CZN7"
"Mcav_TRINITY_GG_43102_c1_g2_i2.p1","NP_000781.2","PF00155.25","OG0000783","Q9CZN7"
"Mcav_TRINITY_GG_43102_c1_g2_i2.p1","NP_002071.2","PF00155.25","OG0000783","Q9CZN7"
"Mcav_TRINITY_GG_43193_c5_g1_i1.p1","NP_002677.1","PF13489.10",NA,NA
"Mcav_TRINITY_GG_43193_c5_g2_i1.p1","NP_000745.1","PF02475.20",NA,NA
"Mcav_TRINITY_GG_43220_c149_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_43220_c254_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_43220_c254_g1_i1.p1","NP_000538.3","PF07645.19",NA,NA
"Mcav_TRINITY_GG_43220_c254_g1_i1.p1","NP_000538.3","PF12947.11",NA,NA
"Mcav_TRINITY_GG_43220_c254_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_43308_c14_g1_i1.p2","NP_000178.2","PF04209.17",NA,NA
"Mcav_TRINITY_GG_43351_c2_g1_i2.p1","NP_000363.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_43351_c2_g1_i2.p1","NP_000541.1","PF00053.28",NA,NA
"Mcav_TRINITY_GG_43351_c2_g1_i2.p1","NP_001913.2","PF00053.28",NA,NA
"Mcav_TRINITY_GG_43355_c3_g1_i1.p1","NP_000541.1","PF07974.17",NA,NA
"Mcav_TRINITY_GG_43389_c3_g1_i2.p1","NP_000344.1","PF01212.25","OG0000849","Q91W43"
"Mcav_TRINITY_GG_43389_c3_g1_i2.p1","NP_000781.2","PF01212.25","OG0000849","Q91W43"
"Mcav_TRINITY_GG_43389_c3_g1_i2.p1","NP_000781.2","PF00282.23","OG0000849","Q91W43"
"Mcav_TRINITY_GG_43389_c3_g1_i2.p1","NP_000344.1","PF00266.23","OG0000849","Q91W43"
"Mcav_TRINITY_GG_43427_c14_g1_i2.p1","NP_000538.3","PF00008.31","OG0001130","P98156"
"Mcav_TRINITY_GG_43427_c14_g1_i2.p1","NP_000538.3","PF14670.10","OG0001130","P98156"
"Mcav_TRINITY_GG_43427_c14_g1_i2.p1","NP_000538.3","PF12947.11","OG0001130","P98156"
"Mcav_TRINITY_GG_43427_c14_g1_i2.p1","NP_000538.3","PF12662.11","OG0001130","P98156"
"Mcav_TRINITY_GG_43427_c14_g1_i2.p1","NP_000538.3","PF07645.19","OG0001130","P98156"
"Mcav_TRINITY_GG_43429_c5_g1_i1.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_43429_c5_g1_i1.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_43429_c5_g1_i1.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_43429_c5_g1_i2.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_43429_c5_g1_i3.p1","NP_000538.3","PF12662.11",NA,NA
"Mcav_TRINITY_GG_43429_c5_g1_i3.p1","NP_000538.3","PF00008.31",NA,NA
"Mcav_TRINITY_GG_43429_c5_g1_i3.p1","NP_000538.3","PF14670.10",NA,NA
"Mcav_TRINITY_GG_43486_c12_g1_i2.p1","NP_000745.1","PF13578.10","OG0001428","Q0V9P1"
"Mcav_TRINITY_GG_43486_c12_g1_i2.p1","NP_002677.1","PF08241.16","OG0001428","Q0V9P1"
